date,person_id,person_name,prod_id,prod_name,amount,prod_price,prod_cost,location
05/15/12,3,Stephen Ervin,34,Product 34,6,345,196,Location 55
09/03/12,3,Stephen Ervin,3,Product 3,6,344,178,Location 30
07/25/12,3,Stephen Ervin,39,Product 39,6,231,212,Location 25
02/27/12,3,Stephen Ervin,46,Product 46,6,245,198,Location 6
09/22/12,3,Stephen Ervin,33,Product 33,6,342,194,Location 50
04/25/12,3,Stephen Ervin,2,Product 2,6,306,256,Location 59
02/05/12,3,Stephen Ervin,18,Product 18,6,309,265,Location 61
04/13/12,3,Stephen Ervin,10,Product 10,6,359,162,Location 66
11/23/12,3,Stephen Ervin,17,Product 17,6,274,265,Location 11
04/11/12,3,Stephen Ervin,46,Product 46,6,245,198,Location 96
05/27/12,3,Stephen Ervin,30,Product 30,6,389,164,Location 24
09/14/12,3,Stephen Ervin,1,Product 1,6,337,241,Location 3
01/11/12,3,Stephen Ervin,24,Product 24,6,278,163,Location 1
01/12/12,3,Stephen Ervin,36,Product 36,6,313,189,Location 73
05/07/12,3,Stephen Ervin,49,Product 49,6,179,172,Location 75
12/06/12,3,Stephen Ervin,17,Product 17,6,274,265,Location 49
08/08/12,3,Stephen Ervin,4,Product 4,6,305,197,Location 94
09/15/12,3,Stephen Ervin,26,Product 26,6,418,251,Location 43
09/28/12,3,Stephen Ervin,48,Product 48,6,324,186,Location 71
07/06/12,3,Stephen Ervin,15,Product 15,6,234,219,Location 59
04/26/12,3,Stephen Ervin,14,Product 14,6,251,195,Location 25
07/03/12,3,Stephen Ervin,28,Product 28,6,260,167,Location 77
09/13/12,3,Stephen Ervin,9,Product 9,6,365,220,Location 83
01/24/12,3,Stephen Ervin,31,Product 31,6,344,258,Location 17
08/27/12,4,Arthur Pool,23,Product 23,10,234,136,Location 89
01/24/12,4,Arthur Pool,11,Product 11,10,326,173,Location 43
10/08/12,4,Arthur Pool,25,Product 25,10,201,191,Location 49
10/23/12,4,Arthur Pool,46,Product 46,10,245,198,Location 39
06/17/12,4,Arthur Pool,39,Product 39,10,231,212,Location 26
08/21/12,4,Arthur Pool,37,Product 37,10,293,258,Location 13
12/14/12,4,Arthur Pool,22,Product 22,10,265,167,Location 40
11/18/12,4,Arthur Pool,1,Product 1,10,337,241,Location 93
06/20/12,4,Arthur Pool,44,Product 44,10,254,150,Location 83
12/14/12,4,Arthur Pool,4,Product 4,10,305,197,Location 67
09/11/12,4,Arthur Pool,5,Product 5,10,274,202,Location 79
08/10/12,4,Arthur Pool,4,Product 4,10,305,197,Location 9
07/18/12,4,Arthur Pool,23,Product 23,10,234,136,Location 85
01/28/12,4,Arthur Pool,11,Product 11,10,326,173,Location 21
03/18/12,4,Arthur Pool,29,Product 29,10,245,220,Location 58
07/03/12,4,Arthur Pool,35,Product 35,10,247,245,Location 6
07/14/12,4,Arthur Pool,8,Product 8,10,356,212,Location 3
10/07/12,4,Arthur Pool,30,Product 30,10,389,164,Location 82
04/27/12,4,Arthur Pool,7,Product 7,10,328,219,Location 98
05/07/12,4,Arthur Pool,22,Product 22,10,265,167,Location 39
11/27/12,4,Arthur Pool,40,Product 40,10,270,235,Location 8
06/25/12,4,Arthur Pool,1,Product 1,10,337,241,Location 31
03/06/12,4,Arthur Pool,3,Product 3,10,344,178,Location 41
07/05/12,4,Arthur Pool,24,Product 24,10,278,163,Location 91
10/22/12,4,Arthur Pool,30,Product 30,5,389,164,Location 3
05/25/12,6,Franklin Copeland,32,Product 32,16,283,232,Location 70
03/16/12,6,Franklin Copeland,9,Product 9,16,365,220,Location 90
07/01/12,6,Franklin Copeland,45,Product 45,16,276,107,Location 35
05/15/12,6,Franklin Copeland,48,Product 48,16,324,186,Location 71
10/19/12,6,Franklin Copeland,4,Product 4,16,305,197,Location 31
08/07/12,6,Franklin Copeland,27,Product 27,16,328,210,Location 96
12/04/12,6,Franklin Copeland,11,Product 11,16,326,173,Location 83
09/09/12,6,Franklin Copeland,33,Product 33,16,342,194,Location 82
12/05/12,6,Franklin Copeland,14,Product 14,16,251,195,Location 79
12/05/12,6,Franklin Copeland,41,Product 41,16,297,200,Location 97
05/28/12,6,Franklin Copeland,19,Product 19,16,329,160,Location 21
11/19/12,6,Franklin Copeland,7,Product 7,16,328,219,Location 3
08/10/12,6,Franklin Copeland,6,Product 6,16,351,239,Location 26
07/16/12,6,Franklin Copeland,6,Product 6,16,351,239,Location 6
04/03/12,6,Franklin Copeland,47,Product 47,16,275,225,Location 75
01/18/12,6,Franklin Copeland,2,Product 2,16,306,256,Location 39
05/23/12,6,Franklin Copeland,19,Product 19,16,329,160,Location 7
12/17/12,6,Franklin Copeland,38,Product 38,16,295,290,Location 9
02/19/12,6,Franklin Copeland,19,Product 19,16,329,160,Location 62
07/28/12,6,Franklin Copeland,14,Product 14,16,251,195,Location 45
04/02/12,6,Franklin Copeland,48,Product 48,16,324,186,Location 57
10/12/12,6,Franklin Copeland,9,Product 9,16,365,220,Location 69
11/15/12,6,Franklin Copeland,49,Product 49,16,179,172,Location 58
07/27/12,6,Franklin Copeland,23,Product 23,16,234,136,Other
10/23/12,6,Franklin Copeland,21,Product 21,16,334,187,Location 7
08/09/12,6,Franklin Copeland,41,Product 41,8,297,200,Location 32
12/05/12,7,William Strohl,47,Product 47,21,275,225,Location 76
04/15/12,7,William Strohl,33,Product 33,21,342,194,Location 8
12/20/12,7,William Strohl,25,Product 25,21,201,191,Location 23
10/17/12,7,William Strohl,7,Product 7,21,328,219,Location 89
02/27/12,7,William Strohl,40,Product 40,21,270,235,Location 95
12/02/12,7,William Strohl,1,Product 1,21,337,241,Location 40
11/02/12,7,William Strohl,41,Product 41,21,297,200,Location 16
06/20/12,7,William Strohl,12,Product 12,21,256,149,Location 12
07/19/12,7,William Strohl,9,Product 9,21,365,220,Location 46
01/05/12,7,William Strohl,35,Product 35,21,247,245,Location 93
12/20/12,7,William Strohl,20,Product 20,21,279,79,Location 92
12/02/12,7,William Strohl,49,Product 49,21,179,172,Location 16
02/20/12,7,William Strohl,11,Product 11,21,326,173,Location 95
10/25/12,7,William Strohl,14,Product 14,21,251,195,Location 79
12/18/12,7,William Strohl,20,Product 20,18,279,79,Location 84
03/25/12,8,Alvin Cloud,17,Product 17,2,274,265,Location 69
09/23/12,8,Alvin Cloud,43,Product 43,2,198,185,Location 31
02/18/12,8,Alvin Cloud,7,Product 7,2,328,219,Location 98
08/23/12,8,Alvin Cloud,2,Product 2,2,306,256,Other
03/13/12,8,Alvin Cloud,38,Product 38,2,295,290,Location 86
06/07/12,8,Alvin Cloud,38,Product 38,2,295,290,Location 92
07/06/12,8,Alvin Cloud,12,Product 12,2,256,149,Location 75
07/12/12,8,Alvin Cloud,39,Product 39,2,231,212,Location 94
10/22/12,8,Alvin Cloud,43,Product 43,2,198,185,Location 78
02/26/12,8,Alvin Cloud,35,Product 35,2,247,245,Location 32
04/04/12,8,Alvin Cloud,27,Product 27,2,328,210,Location 47
08/03/12,8,Alvin Cloud,48,Product 48,2,324,186,Location 97
01/04/12,8,Alvin Cloud,6,Product 6,2,351,239,Location 2
09/09/12,8,Alvin Cloud,7,Product 7,2,328,219,Location 51
06/08/12,8,Alvin Cloud,10,Product 10,2,359,162,Location 5
09/12/12,8,Alvin Cloud,38,Product 38,1,295,290,Location 57
01/12/12,9,Danielle Mccormick,7,Product 7,18,328,219,Location 92
12/07/12,9,Danielle Mccormick,36,Product 36,18,313,189,Location 30
03/23/12,9,Danielle Mccormick,48,Product 48,18,324,186,Location 24
11/06/12,9,Danielle Mccormick,47,Product 47,18,275,225,Location 97
05/15/12,9,Danielle Mccormick,32,Product 32,18,283,232,Location 86
02/17/12,9,Danielle Mccormick,1,Product 1,18,337,241,Location 17
06/17/12,9,Danielle Mccormick,24,Product 24,18,278,163,Location 55
12/14/12,9,Danielle Mccormick,16,Product 16,18,274,204,Location 24
11/12/12,9,Danielle Mccormick,18,Product 18,18,309,265,Location 65
08/19/12,9,Danielle Mccormick,36,Product 36,18,313,189,Location 1
02/16/12,9,Danielle Mccormick,49,Product 49,18,179,172,Location 24
01/14/12,9,Danielle Mccormick,5,Product 5,18,274,202,Location 47
11/13/12,9,Danielle Mccormick,28,Product 28,18,260,167,Location 70
01/03/12,9,Danielle Mccormick,34,Product 34,18,345,196,Location 81
09/11/12,9,Danielle Mccormick,25,Product 25,18,201,191,Other
04/14/12,9,Danielle Mccormick,42,Product 42,18,299,161,Location 24
04/10/12,9,Danielle Mccormick,41,Product 41,18,297,200,Location 97
04/12/12,9,Danielle Mccormick,29,Product 29,18,245,220,Location 18
11/24/12,9,Danielle Mccormick,50,Product 50,18,335,217,Location 41
01/24/12,9,Danielle Mccormick,37,Product 37,18,293,258,Location 23
02/05/12,9,Danielle Mccormick,5,Product 5,18,274,202,Location 34
09/06/12,9,Danielle Mccormick,27,Product 27,18,328,210,Location 3
05/01/12,9,Danielle Mccormick,32,Product 32,17,283,232,Location 34
04/09/12,10,Bruce Wood,40,Product 40,21,270,235,Location 52
05/22/12,10,Bruce Wood,6,Product 6,21,351,239,Location 58
02/18/12,10,Bruce Wood,45,Product 45,21,276,107,Location 95
03/28/12,10,Bruce Wood,49,Product 49,21,179,172,Location 75
09/19/12,10,Bruce Wood,7,Product 7,21,328,219,Location 49
03/17/12,10,Bruce Wood,37,Product 37,21,293,258,Location 20
04/16/12,10,Bruce Wood,41,Product 41,21,297,200,Location 19
03/10/12,10,Bruce Wood,45,Product 45,21,276,107,Location 96
04/10/12,10,Bruce Wood,35,Product 35,21,247,245,Location 67
10/05/12,10,Bruce Wood,8,Product 8,21,356,212,Location 3
08/19/12,10,Bruce Wood,30,Product 30,21,389,164,Location 37
05/14/12,10,Bruce Wood,10,Product 10,21,359,162,Location 61
11/22/12,10,Bruce Wood,19,Product 19,21,329,160,Location 50
06/10/12,10,Bruce Wood,46,Product 46,21,245,198,Location 45
03/16/12,10,Bruce Wood,2,Product 2,21,306,256,Location 26
12/15/12,11,Mathew Jacobs,8,Product 8,24,356,212,Other
12/21/12,11,Mathew Jacobs,2,Product 2,24,306,256,Location 93
07/07/12,11,Mathew Jacobs,39,Product 39,24,231,212,Location 8
07/02/12,11,Mathew Jacobs,31,Product 31,24,344,258,Location 30
08/14/12,11,Mathew Jacobs,5,Product 5,24,274,202,Location 1
04/17/12,11,Mathew Jacobs,23,Product 23,24,234,136,Location 2
05/08/12,11,Mathew Jacobs,11,Product 11,24,326,173,Location 99
02/18/12,11,Mathew Jacobs,45,Product 45,24,276,107,Location 37
11/24/12,11,Mathew Jacobs,28,Product 28,24,260,167,Location 12
03/05/12,11,Mathew Jacobs,19,Product 19,24,329,160,Location 20
03/04/12,11,Mathew Jacobs,29,Product 29,24,245,220,Location 2
02/16/12,11,Mathew Jacobs,28,Product 28,24,260,167,Location 7
03/09/12,11,Mathew Jacobs,19,Product 19,24,329,160,Location 84
01/12/12,11,Mathew Jacobs,32,Product 32,24,283,232,Location 43
06/10/12,11,Mathew Jacobs,35,Product 35,24,247,245,Location 65
08/26/12,11,Mathew Jacobs,20,Product 20,24,279,79,Location 82
09/13/12,11,Mathew Jacobs,3,Product 3,24,344,178,Location 35
01/04/12,11,Mathew Jacobs,34,Product 34,2,345,196,Location 70
01/12/12,12,Roger Lee,11,Product 11,1,326,173,Location 94
11/24/12,12,Roger Lee,45,Product 45,1,276,107,Location 85
11/12/12,12,Roger Lee,8,Product 8,1,356,212,Location 52
05/15/12,12,Roger Lee,11,Product 11,1,326,173,Location 76
07/07/12,12,Roger Lee,50,Product 50,1,335,217,Location 13
08/02/12,12,Roger Lee,12,Product 12,1,256,149,Location 26
01/03/12,12,Roger Lee,34,Product 34,1,345,196,Location 19
09/01/12,12,Roger Lee,31,Product 31,1,344,258,Location 44
02/23/12,12,Roger Lee,46,Product 46,1,245,198,Location 43
04/11/12,12,Roger Lee,31,Product 31,1,344,258,Location 5
02/11/12,12,Roger Lee,43,Product 43,1,198,185,Location 92
02/01/12,12,Roger Lee,30,Product 30,1,389,164,Location 22
07/22/12,12,Roger Lee,31,Product 31,1,344,258,Location 56
10/15/12,13,Robert Mcadams,32,Product 32,16,283,232,Location 23
04/16/12,13,Robert Mcadams,4,Product 4,16,305,197,Location 77
12/27/12,13,Robert Mcadams,29,Product 29,16,245,220,Location 21
12/18/12,13,Robert Mcadams,33,Product 33,16,342,194,Location 38
04/20/12,13,Robert Mcadams,17,Product 17,16,274,265,Location 66
01/03/12,13,Robert Mcadams,18,Product 18,16,309,265,Location 6
02/23/12,13,Robert Mcadams,5,Product 5,16,274,202,Location 2
03/01/12,13,Robert Mcadams,7,Product 7,16,328,219,Location 4
12/05/12,13,Robert Mcadams,3,Product 3,16,344,178,Location 42
05/21/12,13,Robert Mcadams,15,Product 15,16,234,219,Location 77
08/23/12,13,Robert Mcadams,19,Product 19,16,329,160,Location 63
12/15/12,13,Robert Mcadams,42,Product 42,16,299,161,Location 15
08/25/12,13,Robert Mcadams,28,Product 28,16,260,167,Location 79
04/26/12,13,Robert Mcadams,40,Product 40,16,270,235,Location 49
01/11/12,13,Robert Mcadams,1,Product 1,16,337,241,Location 10
04/13/12,13,Robert Mcadams,9,Product 9,16,365,220,Location 96
09/21/12,13,Robert Mcadams,27,Product 27,16,328,210,Location 26
12/18/12,13,Robert Mcadams,7,Product 7,16,328,219,Location 47
03/02/12,13,Robert Mcadams,3,Product 3,16,344,178,Location 35
11/17/12,13,Robert Mcadams,30,Product 30,11,389,164,Location 51
05/26/12,14,Diane Paredes,45,Product 45,34,276,107,Location 73
12/14/12,14,Diane Paredes,31,Product 31,34,344,258,Location 14
09/11/12,14,Diane Paredes,48,Product 48,34,324,186,Location 33
08/24/12,14,Diane Paredes,7,Product 7,34,328,219,Location 23
01/28/12,14,Diane Paredes,27,Product 27,34,328,210,Location 65
04/17/12,14,Diane Paredes,31,Product 31,34,344,258,Location 95
03/13/12,14,Diane Paredes,33,Product 33,34,342,194,Location 44
03/07/12,14,Diane Paredes,47,Product 47,34,275,225,Location 41
10/14/12,14,Diane Paredes,39,Product 39,34,231,212,Location 40
07/01/12,14,Diane Paredes,18,Product 18,34,309,265,Location 9
09/20/12,14,Diane Paredes,23,Product 23,34,234,136,Location 41
07/02/12,14,Diane Paredes,11,Product 11,34,326,173,Location 28
02/13/12,14,Diane Paredes,17,Product 17,34,274,265,Location 1
09/12/12,14,Diane Paredes,2,Product 2,34,306,256,Location 13
11/10/12,14,Diane Paredes,40,Product 40,34,270,235,Location 33
12/28/12,14,Diane Paredes,6,Product 6,34,351,239,Location 14
04/11/12,14,Diane Paredes,39,Product 39,34,231,212,Location 47
04/23/12,14,Diane Paredes,24,Product 24,34,278,163,Location 26
07/17/12,14,Diane Paredes,13,Product 13,34,356,145,Location 44
03/06/12,14,Diane Paredes,50,Product 50,34,335,217,Location 87
12/07/12,15,Donna Salvato,27,Product 27,17,328,210,Location 66
06/06/12,15,Donna Salvato,16,Product 16,17,274,204,Location 32
09/11/12,15,Donna Salvato,23,Product 23,17,234,136,Location 66
10/09/12,15,Donna Salvato,12,Product 12,17,256,149,Location 76
09/26/12,15,Donna Salvato,46,Product 46,17,245,198,Location 43
08/12/12,15,Donna Salvato,10,Product 10,17,359,162,Location 67
07/04/12,15,Donna Salvato,11,Product 11,17,326,173,Location 24
12/14/12,15,Donna Salvato,42,Product 42,17,299,161,Location 14
03/23/12,15,Donna Salvato,10,Product 10,17,359,162,Location 15
06/26/12,15,Donna Salvato,41,Product 41,17,297,200,Location 30
09/11/12,15,Donna Salvato,33,Product 33,17,342,194,Location 13
07/25/12,15,Donna Salvato,16,Product 16,17,274,204,Location 59
08/07/12,15,Donna Salvato,28,Product 28,17,260,167,Location 70
12/03/12,15,Donna Salvato,8,Product 8,17,356,212,Location 80
01/08/12,15,Donna Salvato,8,Product 8,17,356,212,Location 44
08/20/12,15,Donna Salvato,45,Product 45,17,276,107,Location 59
01/05/12,15,Donna Salvato,14,Product 14,17,251,195,Location 3
10/20/12,15,Donna Salvato,45,Product 45,17,276,107,Location 54
05/03/12,15,Donna Salvato,24,Product 24,17,278,163,Location 49
10/24/12,15,Donna Salvato,39,Product 39,17,231,212,Location 63
01/18/12,15,Donna Salvato,21,Product 21,17,334,187,Location 38
06/11/12,15,Donna Salvato,33,Product 33,17,342,194,Location 47
03/09/12,15,Donna Salvato,38,Product 38,11,295,290,Location 1
01/21/12,16,Linda Sample,32,Product 32,25,283,232,Location 47
08/23/12,16,Linda Sample,11,Product 11,25,326,173,Location 44
11/07/12,16,Linda Sample,15,Product 15,25,234,219,Location 47
08/05/12,16,Linda Sample,38,Product 38,25,295,290,Location 60
12/17/12,16,Linda Sample,18,Product 18,25,309,265,Other
04/20/12,16,Linda Sample,3,Product 3,25,344,178,Location 15
11/02/12,16,Linda Sample,24,Product 24,25,278,163,Location 21
09/19/12,16,Linda Sample,4,Product 4,25,305,197,Location 56
11/24/12,16,Linda Sample,2,Product 2,25,306,256,Location 51
12/09/12,16,Linda Sample,9,Product 9,25,365,220,Location 18
08/19/12,16,Linda Sample,5,Product 5,25,274,202,Location 61
03/19/12,16,Linda Sample,27,Product 27,25,328,210,Location 59
02/08/12,16,Linda Sample,13,Product 13,25,356,145,Location 65
06/15/12,16,Linda Sample,8,Product 8,25,356,212,Location 94
11/01/12,16,Linda Sample,39,Product 39,25,231,212,Location 31
04/12/12,16,Linda Sample,36,Product 36,25,313,189,Location 27
03/26/12,16,Linda Sample,5,Product 5,25,274,202,Location 72
09/17/12,16,Linda Sample,15,Product 15,25,234,219,Location 9
04/24/12,16,Linda Sample,45,Product 45,18,276,107,Location 4
07/21/12,17,Becky Hubert,1,Product 1,1,337,241,Location 25
07/01/12,17,Becky Hubert,16,Product 16,1,274,204,Location 66
02/28/12,17,Becky Hubert,46,Product 46,1,245,198,Location 76
09/11/12,17,Becky Hubert,50,Product 50,1,335,217,Location 19
10/08/12,17,Becky Hubert,22,Product 22,1,265,167,Location 68
12/12/12,17,Becky Hubert,14,Product 14,1,251,195,Location 24
08/09/12,17,Becky Hubert,37,Product 37,1,293,258,Location 95
11/20/12,17,Becky Hubert,32,Product 32,1,283,232,Location 49
01/26/12,17,Becky Hubert,5,Product 5,1,274,202,Location 62
01/25/12,17,Becky Hubert,38,Product 38,1,295,290,Location 50
07/07/12,17,Becky Hubert,20,Product 20,1,279,79,Location 43
11/07/12,17,Becky Hubert,16,Product 16,1,274,204,Location 66
01/27/12,17,Becky Hubert,31,Product 31,1,344,258,Location 95
06/04/12,17,Becky Hubert,49,Product 49,1,179,172,Location 29
08/21/12,17,Becky Hubert,2,Product 2,1,306,256,Location 43
03/17/12,17,Becky Hubert,28,Product 28,1,260,167,Location 64
06/20/12,17,Becky Hubert,16,Product 16,1,274,204,Location 4
12/01/12,17,Becky Hubert,21,Product 21,1,334,187,Location 19
07/02/12,17,Becky Hubert,20,Product 20,1,279,79,Location 84
01/10/12,19,Mark Hesley,20,Product 20,25,279,79,Location 97
11/16/12,19,Mark Hesley,13,Product 13,25,356,145,Location 71
12/12/12,19,Mark Hesley,42,Product 42,25,299,161,Location 74
02/09/12,19,Mark Hesley,13,Product 13,25,356,145,Location 4
07/04/12,19,Mark Hesley,45,Product 45,25,276,107,Location 2
01/26/12,19,Mark Hesley,18,Product 18,25,309,265,Location 85
07/18/12,19,Mark Hesley,31,Product 31,25,344,258,Location 80
10/22/12,19,Mark Hesley,16,Product 16,25,274,204,Location 80
02/06/12,19,Mark Hesley,35,Product 35,25,247,245,Location 6
05/12/12,19,Mark Hesley,15,Product 15,25,234,219,Location 46
10/25/12,19,Mark Hesley,18,Product 18,25,309,265,Location 27
11/05/12,19,Mark Hesley,33,Product 33,25,342,194,Location 89
08/14/12,19,Mark Hesley,24,Product 24,25,278,163,Location 76
12/24/12,19,Mark Hesley,9,Product 9,25,365,220,Location 79
09/17/12,19,Mark Hesley,7,Product 7,25,328,219,Location 42
11/28/12,19,Mark Hesley,23,Product 23,25,234,136,Location 94
12/11/12,19,Mark Hesley,34,Product 34,4,345,196,Location 83
11/14/12,20,Leah Brown,10,Product 10,13,359,162,Location 95
03/19/12,20,Leah Brown,32,Product 32,13,283,232,Location 13
10/01/12,20,Leah Brown,13,Product 13,13,356,145,Location 93
02/19/12,20,Leah Brown,20,Product 20,13,279,79,Location 33
05/23/12,20,Leah Brown,43,Product 43,13,198,185,Location 25
04/09/12,20,Leah Brown,32,Product 32,13,283,232,Location 91
01/13/12,20,Leah Brown,36,Product 36,13,313,189,Location 35
12/14/12,20,Leah Brown,40,Product 40,13,270,235,Location 23
11/07/12,20,Leah Brown,41,Product 41,13,297,200,Location 51
10/19/12,20,Leah Brown,43,Product 43,13,198,185,Location 20
09/26/12,20,Leah Brown,3,Product 3,13,344,178,Location 43
11/05/12,20,Leah Brown,9,Product 9,13,365,220,Location 60
02/28/12,20,Leah Brown,4,Product 4,13,305,197,Location 27
02/15/12,20,Leah Brown,39,Product 39,13,231,212,Location 86
06/15/12,20,Leah Brown,39,Product 39,13,231,212,Location 95
02/16/12,20,Leah Brown,26,Product 26,13,418,251,Location 61
04/10/12,20,Leah Brown,25,Product 25,13,201,191,Location 26
02/22/12,20,Leah Brown,28,Product 28,13,260,167,Location 45
01/12/12,20,Leah Brown,9,Product 9,13,365,220,Location 78
03/06/12,20,Leah Brown,35,Product 35,13,247,245,Location 84
05/20/12,20,Leah Brown,9,Product 9,13,365,220,Location 47
05/13/12,20,Leah Brown,48,Product 48,13,324,186,Location 31
06/01/12,20,Leah Brown,3,Product 3,9,344,178,Location 32
10/22/12,21,Sally Thompson,46,Product 46,22,245,198,Location 14
11/01/12,21,Sally Thompson,28,Product 28,22,260,167,Location 48
03/05/12,21,Sally Thompson,42,Product 42,22,299,161,Location 42
08/24/12,21,Sally Thompson,32,Product 32,22,283,232,Location 57
08/28/12,21,Sally Thompson,5,Product 5,22,274,202,Location 67
09/24/12,21,Sally Thompson,26,Product 26,22,418,251,Location 37
